id_obs,id_name,obs_bjd,obs_counts,obs_exposure_time,obs_logline,obs_decker,smemp_teff,smemp_teff_err,smemp_radius,smemp_fe,smemp_fe_err,smsyn_teff,smsyn_teff_err,smsyn_logg,smsyn_logg_err,smsyn_fe,smsyn_fe_err,smsyn_vsini
j70.1041,K00005,2454987.0339743,86844.0,750.08239746,"1041   K00005         n  12:45:41   750  (geom:12:45:52) Template, B5, Exp=90k Warning: Flux-wtd midpt - Geometrical midpt =11 sec.",B5,5821.0,110.0,1.799,0.15,0.09,5845.30846488,100.0,4.07978041092,0.1,0.138883962042,0.06,8.08391758409
j70.1045,K00010,2454987.04982946,20012.0,956.62518311,"1045   K00010         n  13:07:48   956  (geom:13:07:50) Template, B5, Exp=20k",B5,6124.0,110.0,1.488,-0.22,0.09,6224.73400037,100.0,4.20870003281,0.1,-0.0456883439298,0.06,10.5222734829
j70.1247,K00006,2454988.04992887,55576.0,750.11956787,"1247   K00006         n  13:08:13   750  (geom:13:08:02) Template, B5, Exp=56k",B5,6133.0,110.0,1.667,-0.12,0.09,6355.76779992,100.0,4.36169440866,0.1,0.0481326993537,0.06,11.8289798658
j70.1251,K00008,2454988.06305324,37188.0,750.11962891,"1251   K00008         n  13:27:42   750  (geom:13:27:39) Template, B5, Exp=37k",B5,5913.0,110.0,1.1,-0.05,0.09,5895.31098078,100.0,4.53907266024,0.1,-0.0636854577025,0.06,3.03290909803
j72.483,K00017,2455015.99601086,28088.0,1000.08679199,"483    K00017         n  11:50:36  1000  (geom:11:50:47) Template, B5",B5,5553.0,110.0,1.306,0.34,0.09,5673.28520811,100.0,4.11155982872,0.1,0.356717621749,0.06,2.62926723083
j72.487,K00018,2455016.01308113,27424.0,1000.15002441,"487    K00018         n  12:14:41  1000  (geom:12:14:44) Template, B5",B5,6275.0,110.0,1.452,0.04,0.09,6325.54251879,100.0,4.14253164226,0.1,0.0250591730165,0.06,4.41573297017
j72.816,K00020,2455017.03076841,28672.0,1000.10839844,"816    K00020         n  12:40:44  1000  (geom:12:40:47) Template, B5",B5,6002.0,110.0,1.288,0.09,0.09,5961.88711377,100.0,4.08743304937,0.1,0.048576462742,0.06,2.13822060705
j72.820,K00022,2455017.0467557,25560.0,1000.09918213,"820    K00022         n  13:03:14  1000  (geom:13:03:20) Template, B5",B5,5801.0,110.0,1.261,0.17,0.09,5917.44071092,100.0,4.21640662717,0.1,0.219911272852,0.06,2.7706565025
j74.509,K00007,2455043.93793257,80212.0,1200.13879395,"509    K00007         n  10:26:54  1200  (geom:10:26:54) Template, B5",B5,5755.0,110.0,1.483,0.17,0.09,5816.68977631,100.0,4.0328151568,0.1,0.176580276,0.06,2.78854185694
j74.513,K00041,2455043.95762516,209160.0,1200.15197754,"513    K00041         n  10:54:02  1200  (geom:10:54:00) Template, B5",B5,5840.0,110.0,1.395,0.12,0.09,5874.75233172,100.0,4.07186251432,0.1,0.112967784192,0.06,3.5715132071
j74.514,K00041,2455043.97187212,210668.0,1200.09765625,"514    K00041         n  11:14:33  1200  (geom:11:14:44) ""            (Exp=210k)",B5,5842.0,110.0,1.401,0.12,0.09,5875.14299045,100.0,4.07602669566,0.1,0.113144246277,0.06,3.6588210253
j74.515,K00041,2455043.98632909,200668.0,1200.13952637,"515    K00041         n  11:35:22  1200  (geom:11:35:38) """,B5,5852.0,110.0,1.423,0.13,0.09,5873.61960901,100.0,4.07758656415,0.1,0.111779140187,0.06,3.73009307064
j74.694,K00063,2455044.97002946,83260.0,1200.08874512,"694    K00063         n  11:12:55  1200  (geom:11:12:00) Tempalte, B5, Exp=83k",B5,5364.0,110.0,0.936,0.1,0.09,5606.65677981,100.0,4.6127115507,0.1,0.217778644348,0.06,5.67880242954
j74.695,K00064,2455044.98492103,20168.0,1200.15551758,"695    K00064         n  11:33:15  1200  (geom:11:33:22) ""             Exp=20k",B5,5172.0,110.0,2.711,-0.03,0.09,5328.55142912,100.0,3.87973106781,0.1,0.0616420762553,0.06,3.30896907685
j76.891,K00148,2455077.79836669,31908.0,1200.14758301,"891    K00148         n   7:04:42  1200  (geom: 7:04:34) TEMPLATE, B1",B1,5109.0,110.0,0.893,0.26,0.09,5211.8128706,100.0,4.41839413594,0.1,0.241037450664,0.06,0.326265246298
j76.892,K00148,2455077.8124514,30660.0,1200.11682129,"892    K00148         n   7:24:59  1200  (geom: 7:25:18) "" ",B1,5123.0,110.0,0.887,0.26,0.09,5235.31427547,100.0,4.42916050233,0.1,0.251736016793,0.06,0.287564530071
j76.893,K00148,2455077.82731209,32016.0,1200.11157227,"893    K00148         n   7:46:23  1200  (geom: 7:46:02) """,B1,5118.0,110.0,0.889,0.26,0.09,5235.09044103,100.0,4.42447747518,0.1,0.25370538538,0.06,0.248602808391
j76.895,K00148,2455077.85295955,32404.0,1200.12524414,895    K00148         n   8:23:19  1200  (geom: 8:23:39)                          ,B1,5103.0,110.0,0.893,0.25,0.09,5234.35444709,100.0,4.41529467739,0.1,0.254258333373,0.06,0.324980932131
j76.1081,K00064,2455078.78792948,34024.0,1800.09362793,"1081   K00064         n   6:50:02  1800  (geom: 6:50:27) B1, Two midpts differ by -25 s",B1,5163.0,110.0,2.524,0.01,0.09,5323.21259003,100.0,3.91066833368,0.1,0.0608739001449,0.06,1.97023838978
j76.1082,K00064,2455078.80920301,31612.0,1800.13964844,"1082   K00064         n   7:20:40  1800  (geom: 7:21:11) "",  Two midpts differ by -31 s",B1,5168.0,110.0,2.49,0.0,0.09,5322.42939113,100.0,3.91469079644,0.1,0.0610189524679,0.06,2.07859274949
j76.1086,K00007,2455078.8311681,57652.0,1200.07397461,"1086   K00007         n   7:53:44  1200  (geom: 7:53:44) TEMPLATE, B1 still",B1,5711.0,110.0,1.666,0.17,0.09,5830.53939631,100.0,4.05718868277,0.1,0.176146950398,0.06,1.26754948358
j76.1087,K00007,2455078.84558981,58232.0,1200.08874512,"1087   K00007         n   8:14:30  1200  (geom: 8:14:28) TEMPLATE, B1 58k",B1,5709.0,110.0,1.671,0.16,0.09,5819.57688853,100.0,4.02809301249,0.1,0.171531700151,0.06,1.33414977625
j76.1088,K00007,2455078.86014952,59764.0,1200.15563965,"1088   K00007         n   8:35:28  1200  (geom: 8:35:22) TEMPLATE, B1",B1,5701.0,110.0,1.677,0.16,0.09,5838.41009281,100.0,4.05880067954,0.1,0.179781963293,0.06,1.26300646408
j76.1275,K00069,2455079.76103661,200200.0,494.37362671,"1275   K00069         n   6:11:29   494  (geom: 6:11:23) TEMPLATE, B1, 200K on expo, 8000dn",B1,5623.0,110.0,0.907,-0.21,0.09,5615.17107686,100.0,4.4398163424,0.1,-0.100547930054,0.06,0.0962699683131
j76.1276,K00069,2455079.76697342,200280.0,458.17160034,"1276   K00069         n   6:20:02   457  (geom: 6:20:01) "" seeing = 1.1"", clear",B1,5629.0,110.0,0.909,-0.2,0.09,5619.14144648,100.0,4.44457094828,0.1,-0.101606658784,0.06,9.72802548603e-07
j76.1277,K00069,2455079.77288724,200288.0,480.23358154,"1277   K00069         n   6:28:33   480  (geom: 6:28:35) """,B1,5630.0,110.0,0.911,-0.2,0.09,5613.991396,100.0,4.43274599336,0.1,-0.101525402598,0.06,3.75192661064e-06
j76.1278,K00069,2455079.77898705,200344.0,483.44677734,"1278   K00069         n   6:37:20   482  (geom: 6:37:20) """,B1,5625.0,110.0,0.919,-0.2,0.09,5612.75359998,100.0,4.4306185766,0.1,-0.102162458573,0.06,0.0616708508116
j76.1282,K00022,2455079.79636857,30004.0,1659.27160645,"1282   K00022         n   7:03:39  1659  (geom: 7:03:07) TEMPLATE, B1, seeing=1.0""",B1,5766.0,110.0,1.345,0.17,0.09,5900.15545277,100.0,4.19385577476,0.1,0.212154334542,0.06,1.89820798481
j76.1283,K00022,2455079.81509505,30016.0,1529.94689941,"1283   K00022         n   7:30:37  1529  (geom: 7:30:24) """,B1,5764.0,110.0,1.365,0.18,0.09,5896.46902774,100.0,4.18963969864,0.1,0.213760501391,0.06,1.9602287339
j76.1287,K00020,2455079.83706737,30016.0,1451.2208252,1287   K00020         n   8:02:12  1450  (geom: 8:02:10) TEMPLATE,B1,6001.0,110.0,1.214,0.08,0.09,5945.33252375,100.0,4.09234475553,0.1,0.0360039775369,0.06,1.90259593561
j76.1288,K00020,2455079.85508801,30008.0,1650.17712402,"1288   K00020         n   8:28:09  1650  (geom: 8:28:45) """,B1,5999.0,110.0,1.216,0.09,0.09,5935.24544423,100.0,4.08376265721,0.1,0.0335268626814,0.06,2.22032585182
j76.1507,K00084,2455080.81324427,120044.0,2039.30883789,"1507   K00084         n   7:26:45  2039  (geom: 7:25:55) TEMPLATE, B1",B1,5448.0,110.0,0.969,-0.12,0.09,5498.48162818,100.0,4.45299672866,0.1,-0.0559161432548,0.06,1.59512169784e-07
j76.1511,K00103,2455080.843549,100672.0,2400.13598633,"1511   K00103         n   8:10:16  2400  (geom: 8:09:44) TEMPLATE, B1",B1,5443.0,110.0,1.053,-0.08,0.09,5577.81367881,100.0,4.53497142991,0.1,0.00120423266457,0.06,0.175299493624
j76.1683,K00123,2455081.83884126,48248.0,1800.12719727,"1683   K00123         n   8:03:49  1800  (geom: 8:03:57) 0.5mag clouds, 50K",B1,5957.0,110.0,1.0,-0.07,0.09,5945.29440094,100.0,4.18009480673,0.1,-0.0282441272496,0.06,1.58854500657
j76.1684,K00123,2455081.86083156,51288.0,1800.12438965,"1684   K00123         n   8:35:29  1800  (geom: 8:34:46) 0.5mag clouds, 52K",B1,5951.0,110.0,0.993,-0.07,0.09,5938.84664507,100.0,4.16525701383,0.1,-0.0328071070425,0.06,1.55573113065
j76.1689,K00072,2455081.89622138,193004.0,2800.11206055,"1689   K00072         n   9:27:30  2800  (geom: 9:27:33) B1, 200k",B1,5676.0,110.0,1.042,-0.17,0.09,5634.58217359,100.0,4.26697627583,0.1,-0.109935658336,0.06,7.09221775645e-05
j76.1868,K00070,2455082.76379454,82448.0,1800.06726074,"1868   K00070         n   6:16:10  1800  (geom: 6:16:35) TEMPLATE (80K), B1",B1,5442.0,110.0,0.934,0.04,0.09,5507.72012323,100.0,4.47331066503,0.1,0.0885118927701,0.06,1.40563312012e-07
j76.1869,K00070,2455082.78282195,60044.0,1358.84313965,"1869   K00070         n   6:43:34  1358  (geom: 6:43:44) TEMPLATE (50K), B1",B1,5442.0,110.0,0.953,0.04,0.09,5515.28687982,100.0,4.47914822864,0.1,0.0931127561133,0.06,6.00931498607e-07
j76.1873,K00122,2455082.8064317,103892.0,2000.14331055,"1873   K00122         n   7:17:59  2000  (geom: 7:18:12) TEMPLATE, B1, 120K",B1,5612.0,110.0,1.294,0.31,0.09,5631.21661957,100.0,4.01875171174,0.1,0.2566000996,0.06,0.74761798745
j76.2079,K00108,2455083.78116103,109776.0,1800.10876465,2079   K00108         n   6:40:58  1800  (geom: 6:40:52) TEMPLATE,B1,5859.0,110.0,1.375,0.14,0.09,5916.48013131,100.0,4.09924516082,0.1,0.142139844176,0.06,2.89249946186
j76.2083,K00137,2455083.81032246,42824.0,2400.16210938,"2083   K00137         n   7:22:29  2400  (geom: 7:22:54) "" TEMPLATE, 42k",B1,5286.0,110.0,1.066,0.31,0.09,5441.58284811,100.0,4.38835439378,0.1,0.275802576,0.06,0.0510575242605
j76.2280,K00098,2455084.76526573,20016.0,128.30841064,"2280   K00098         n   6:18:40   255  (geom: 6:18:37) B1, TEMPLATE (no obs tho)",B1,6217.0,110.0,1.931,-0.2,0.09,6464.2023359,100.0,4.24361498074,0.1,0.0453122221549,0.06,7.45358736715
j76.2281,K00180,2455084.7779753,56828.0,900.50402832,"2281   K00180         n   6:37:12  1800  (geom: 6:37:15) B1, TEMPLATE",B1,5456.0,110.0,0.988,-0.04,0.09,5642.349729,100.0,4.59235945907,0.1,0.0487343521636,0.06,0.739877420903
j76.2282,K00145,2455084.79850799,20012.0,1350.0135498,"2282   K00145         n   7:05:45  1349  (geom: 7:05:39) B1, TEMPLATE",B1,4865.0,110.0,4.701,0.08,0.09,4911.3063365,100.0,3.23649300201,0.1,0.0337374930679,0.06,2.39888657374
j77.874,K00010,2455109.79840953,29540.0,2400.12207031,"874    K00010         n   7:08:08  2400  (geom: 7:06:35) Two midpts differ by 93 s, B1,30K",B1,6149.0,110.0,1.526,-0.23,0.09,6238.97652028,100.0,4.21449413737,0.1,-0.0985389117195,0.06,10.318053038
j77.875,K00010,2455109.82611636,36132.0,2400.11132812,"875    K00010         n   7:48:02  2400  (geom: 7:47:29) Two midpts differ by 33 s, B1,40K",B1,6142.0,110.0,1.526,-0.23,0.09,6202.03685723,100.0,4.21047144022,0.1,-0.0910708456028,0.06,10.2176216464
j78.130,K00097,2455133.85639922,30008.0,1115.33239746,"130    K00097         n   8:32:26  1115  ( 8:32:24) C2, for SME (note: 0.87"" wide slit)",C2,5908.0,110.0,1.889,0.19,0.09,6040.0491182,100.0,3.93851966205,0.1,0.182039057477,0.06,3.72250055196
j78.131,K00099,2455133.87547825,30004.0,1742.50085449,"131    K00099         n   8:59:04  1742  ( 8:59:31) B3 (0.56""x14"")Template, Two midpts differ by -27 s",B3,4996.0,110.0,0.73,-0.35,0.09,4940.83962164,100.0,4.44040969064,0.1,-0.264987972284,0.06,0.347451036801
j78.422,K00097,2455134.72565344,4832.0,119.7519989,422    K00097         n   5:24:13   119  ( 5:24:12) C2 both primary and secondary (downward) on slit,C2,5904.0,110.0,1.874,0.2,0.09,6011.77262612,100.0,3.91128089476,0.1,0.179386776907,0.06,3.34066747469
j80.772,K00072,2455172.71762988,138188.0,900.1104126,"772    K00072         n   5:13:59   900  ( 5:14:00) B3 140k on exp meter, 0.9"" seeing, clear, no moon.,airmass=2.2",B3,5662.0,110.0,1.051,-0.17,0.09,5649.00309016,100.0,4.2783178116,0.1,-0.0943533853685,0.06,7.66599783165e-07
j80.773,K00072,2455172.72986358,124488.0,900.09997559,773    K00072         n   5:31:36   900  ( 5:31:44) B3 125k airmass=2.6,B3,5658.0,110.0,1.066,-0.17,0.09,5657.93732916,100.0,4.28643979354,0.1,-0.0846869235121,0.06,2.42331487632e-07
j80.774,K00072,2455172.74089331,104640.0,900.11199951,774    K00072         n   5:47:29   900  ( 5:47:38) B3 105k,B3,5660.0,110.0,1.07,-0.17,0.09,5649.87498886,100.0,4.28126863297,0.1,-0.0900770733488,0.06,1.69628513014e-07
j90.90,K00042,2455318.04911069,250380.0,266.65359497,90     K00042         n  13:08:44   266  (13:08:43) B5 for Ron Gilli & seismology,B5,6248.0,110.0,1.706,-0.13,0.09,6367.13342675,100.0,4.33343180019,0.1,0.013309201678,0.06,13.0214265801
j90.784,K00227,2455321.03554398,864.0,120.07320404,784    K00227         n  12:48:53   120  (12:48:55) C2 snap.  TTV candidate,C2,4135.0,70.0,0.662,-0.04,0.09,4466.91595025,100.0,4.27402386466,0.1,-0.078688086013,0.06,4.06720760011
j91.152,K00377,2455342.93099856,3216.0,180.14160156,152    K00377         n  10:16:54   180  (10:16:55) B5 super-recon,B5,5677.0,110.0,1.116,0.01,0.09,5819.78455814,100.0,4.51729727524,0.1,0.108298640742,0.06,2.69753022529
j92.118,K00013,2455350.88706921,39932.0,180.13999939,"118    K00013         n   9:14:18   180  ( 9:14:22) B5  Exp=40k, did East object (for Tim M.)",B5,6670.0,110.0,1.799,-0.24,0.09,6331.47793787,100.0,1.64631906155,0.1,-1.0381490427,0.06,76.5640322165
j92.147,K00377,2455351.00340159,32860.0,2700.10791016,"147    K00377         n  12:00:45  2700  (11:59:40) B3  Template, Exp=33k, Two midpts differ by 65 ",B3,5673.0,110.0,1.165,-0.01,0.09,5799.5718916,100.0,4.48156077969,0.1,0.0875571214878,0.06,1.12253181282
j92.152,K00877,2455351.05781661,772.0,180.14160156,"152    K00877         n  13:20:07   180  (13:20:10) C2 super-recon, 0.6""",C2,4302.0,70.0,0.68,-0.09,0.09,4553.01253306,100.0,4.68859562116,0.1,-0.107345431721,0.06,3.86879202791
j92.153,K00896,2455351.06136192,784.0,180.11039734,"153    K00896         n  13:25:16   180  (13:25:15) C2 super-recon, 0.6""",C2,5081.0,110.0,0.83,0.27,0.09,5129.28380428,100.0,4.51159706882,0.1,0.189086591316,0.06,0.733566920951
j93.114,K00250,2455373.02542418,1504.0,300.12438965,114    K00250         n  12:32:43   300  (12:32:54) C2,C2,4055.0,70.0,0.638,-0.17,0.09,4459.23208899,100.0,4.55997316833,0.1,-0.313097658825,0.06,3.97968484558
j93.117,K00377,2455373.07638737,5676.0,300.1395874,"117    K00377         n  13:45:02   300  (13:45:08) C2 no I2, for bisectors",C2,5654.0,110.0,1.217,0.0,0.09,5797.47406535,100.0,4.49857129257,0.1,0.0953478935277,0.06,2.31748882306
j93.298,K00377,2455373.97962016,6048.0,300.12597656,298    K00377         n  11:25:40   300  (11:25:42) C2 for bisector,C2,5656.0,110.0,1.252,0.01,0.09,5804.27814157,100.0,4.49843164303,0.1,0.0991581285277,0.06,1.91851061236
j93.303,K00020,2455374.0328344,59692.0,2700.10253906,"303    K00020         n  12:43:52  2700  (12:44:16) B3 Template, clear, 0.7""",B3,5993.0,110.0,1.236,0.1,0.09,5934.44800276,100.0,4.02478961384,0.1,0.0370497543976,0.06,1.66574602963
j93.1316,K00377,2455378.02787811,4800.0,300.12561035,"1316   K00377         n  12:35:04   300  (12:35:01) C2 No I2, Exp=5k",C2,5669.0,110.0,1.17,0.02,0.09,5796.82916445,100.0,4.50394684984,0.1,0.0943227110624,0.06,2.24111528452
j93.1495,K00646,2455378.9540002,2444.0,120.12719727,1495   K00646         n  10:49:11   120  (10:49:11) C2 TTV triple-star system,C2,6505.0,110.0,1.931,-0.23,0.09,6305.9043147,100.0,3.61536675954,0.1,-0.291934064494,0.06,50.5694043509
j93.1712,K00771,2455379.88325234,1056.0,302.95639038,1712   K00771         n   9:08:25   302  ( 9:08:21) B5 eastern component of binary,B5,5536.0,110.0,1.292,0.15,0.09,5657.51267971,100.0,4.3358674275,0.1,0.172468130198,0.06,2.4473235799
j93.1713,K00962,2455379.88819722,1124.0,300.12600708,1713   K00962         n   9:15:04   300  ( 9:15:47) B5 Two midpts differ by -43,B5,3446.0,70.0,0.404,0.12,0.09,4974.67464203,100.0,4.68303034768,0.1,-0.912673657764,0.06,16.7165131752
j95.1302,K00153,2455405.97543077,45320.0,2700.11621094,1302   K00153         n  11:20:55  2700  (11:20:59) C2  45k  TEMPLATE,C2,4647.0,110.0,0.746,0.12,0.09,4732.75050533,100.0,4.41898266883,0.1,0.114184939491,0.06,2.2012882627
j95.1311,K00123,2455406.01813783,168880.0,2700.08154297,1311   K00123         n  12:20:59  2700  (12:21:21) C2 169k   TEMPLATE,C2,5967.0,110.0,1.02,-0.05,0.09,5941.74406702,100.0,4.1860772625,0.1,-0.0162522971047,0.06,2.78023706656
j96.89,K00292,2455410.83221213,109688.0,3000.17089844,89     K00292         n   7:54:25  3000  ( 7:54:18) B3 110k    ,B3,5801.0,110.0,1.065,-0.22,0.09,5784.23089738,100.0,4.46063007227,0.1,-0.172574058205,0.06,3.06210320256e-07
j96.93,K00245,2455410.85625128,250624.0,327.77920532,"93     K00245         n   8:28:40   327  ( 8:28:38) B3 251k  0.6"", clear",B3,5316.0,110.0,0.814,-0.42,0.09,5372.5000492,100.0,4.65379389404,0.1,-0.25558386116,0.06,1.9775099962e-07
j96.94,K00246,2455410.86149709,250024.0,460.80682373,"94     K00246         n   8:36:30   460  ( 8:36:29) B3 250k  ""  ",B3,5647.0,110.0,1.641,0.11,0.09,5777.84084612,100.0,4.12584511829,0.1,0.130294904327,0.06,1.89368870629e-07
j96.95,K00111,2455410.88256248,147868.0,3000.15771484,95     K00111         n   9:06:07  3000  ( 9:06:47) B3 148k   Two midpts differ by -40 s,B3,5867.0,110.0,0.959,-0.53,0.09,5822.06063086,100.0,4.40471971425,0.1,-0.418733391784,0.06,3.36396369471e-07
j96.580,K00399,2455412.93336532,9032.0,300.09481812,580    K00399         n  10:19:07   300  (10:19:03) C2   9k  triple eclipsing system,C2,5940.0,110.0,1.218,-0.06,0.09,6146.90175616,100.0,4.49417982863,0.1,0.010426778354,0.06,6.39159354861
j96.774,K00366,2455413.8230304,11936.0,120.07120514,774    K00366         n   7:39:50   120  ( 7:39:55) C2  12k    ,C2,6204.0,110.0,2.779,-0.06,0.09,6472.02972794,100.0,3.99422531229,0.1,0.104259412412,0.06,34.8532794734
j96.775,K00366,2455413.82521739,10516.0,120.0923996,775    K00366         n   7:42:59   120  ( 7:43:01) C2  11k    ,C2,6244.0,110.0,2.627,-0.07,0.09,6148.52813744,100.0,3.31190762142,0.1,-0.083835856677,0.06,34.8921235427
j96.776,K00399,2455413.82831806,5484.0,180.05599976,"776    K00399         n   7:47:51   180  ( 7:47:53) C2   5k  1.2""   ",C2,6326.0,110.0,1.593,0.02,0.09,6270.3911839,100.0,4.42132964409,0.1,0.0572821287985,0.06,20.3599437236
j96.782,K00261,2455413.98976601,250112.0,1182.85754395,782    K00261         n  11:39:57  1182  (11:40:06) B3 250k  Template,B3,5588.0,110.0,1.03,0.01,0.09,5751.73815802,100.0,4.49735334879,0.1,0.0909328653313,0.06,0.181766408748
j96.992,K00082,2455415.00423094,203484.0,2700.15161133,992    K00082         n  12:02:16  2700  (12:02:17) B3 203k  Template,B3,4763.0,110.0,0.77,0.09,0.09,4868.7952396,100.0,4.60550560968,0.1,0.103140171458,0.06,0.733066662718
j97.124,K00328,2455425.96429581,100232.0,3600.11572266,124    K00328         n  11:04:13  3600  (11:04:24) B1 100k    ,B1,5804.0,110.0,1.028,-0.14,0.09,5768.93175788,100.0,4.48069366835,0.1,-0.0840587253999,0.06,2.32718686928
j97.294,K00263,2455426.81498534,250088.0,1260.05444336,294    K00263         n   7:30:05  1259  ( 7:30:03) B3 250k    ,B3,5823.0,110.0,1.128,-0.16,0.09,5779.46597432,100.0,4.01248931635,0.1,-0.124452034178,0.06,0.688701811728
j97.298,K00274,2455426.83841971,250068.0,1942.28320312,298    K00274         n   8:03:23  1941  ( 8:03:11) B3 250k    ,B3,6002.0,110.0,1.796,-0.13,0.09,6081.40839091,100.0,4.09227548895,0.1,-0.0375498624416,0.06,6.0696291242
j97.302,K00299,2455426.88521947,103956.0,3600.12329102,302    K00299         n   9:09:59  3600  ( 9:09:19) B3 104k    Two midpts differ by 40 s,B3,5429.0,110.0,0.9,0.09,0.09,5538.27298113,100.0,4.50494421395,0.1,0.183572440063,0.06,0.234941206849
j97.479,K00103,2455427.87812447,93388.0,3060.42041016,479    K00103         n   8:59:21  3060  ( 9:01:20) B3  93k  TEMPLATE,B3,5431.0,110.0,0.98,-0.07,0.09,5598.10431599,100.0,4.54458647157,0.1,0.0171053846139,0.06,0.165650546523
j97.500,K00321,2455427.97676135,90016.0,3509.82080078,500    K00321         n  11:22:06  3509  (11:21:20) B3  90k    Two midpts differ by 45 s,B3,5607.0,110.0,1.153,0.32,0.09,5648.73780413,100.0,4.26048871887,0.1,0.275671940882,0.06,0.113031308383
j97.677,K00148,2455428.8663497,71552.0,3170.89916992,"677    K00148         n   8:42:17  3170  ( 8:43:52) B3  72k PA=185,seeing junped: 0.9"" to 3""",B3,5129.0,110.0,0.893,0.27,0.09,5205.64059338,100.0,4.40575260979,0.1,0.236135770355,0.06,0.268275025418
j97.1478,K00070,2455432.80772318,194692.0,3600.18115234,1478   K00070         n   7:18:50  3600  ( 7:19:12) B3 195k   Two midpts differ by -22 s,B3,5438.0,110.0,0.931,0.05,0.09,5515.37089639,100.0,4.4782959941,0.1,0.0990066037596,0.06,9.1782482059e-08
j97.1482,K00305,2455432.85537153,99120.0,3600.12695312,1482   K00305         n   8:26:41  3600  ( 8:26:39) B3  99k    ,B3,4614.0,110.0,0.755,0.13,0.09,4802.1978896,100.0,4.48553446457,0.1,0.221958660619,0.06,0.900646821305
j97.1487,K00137,2455432.90286985,67520.0,3600.14477539,1487   K00137         n   9:35:23  3600  ( 9:36:05) B3  68k ,B3,5302.0,110.0,1.05,0.32,0.09,5439.95035336,100.0,4.37649880924,0.1,0.276247639717,0.06,1.23481385872e-07
j97.2384,K00104,2455436.85782487,68832.0,3600.16430664,2384   K00104         n   8:32:03  3600  ( 8:31:45) B3  69k    ,B3,4457.0,70.0,0.747,0.22,0.09,4725.46877775,100.0,4.37501782291,0.1,0.320456159158,0.06,1.30247548216
j97.2389,K00116,2455436.90243903,80020.0,3180.22607422,"2389   K00116         n   9:34:37  3180  ( 9:34:48) B3  80k  1.0"", clear  ",B3,5859.0,110.0,0.995,-0.1,0.09,5880.81835832,100.0,4.36878784614,0.1,-0.0917938432776,0.06,0.514559892112
j97.2393,K00283,2455436.94030999,172896.0,3043.00927734,"2393   K00283         n  10:29:43  3042  (10:31:21) B3 173k  1.4"",clear, seeing got bad, Two midpts differ by -98 s",B3,5676.0,110.0,0.985,0.18,0.09,5781.7556588,100.0,4.40719341306,0.1,0.187880463194,0.06,0.382238425964
j97.2795,K00972,2455438.9063228,200352.0,376.03961182,2795   K00972         n   9:41:58   375  ( 9:41:55) B3 200k    ,B3,6656.0,110.0,1.842,-0.22,0.09,6502.83974703,100.0,2.85412839254,0.1,-0.652645605366,0.06,103.596090087
j97.2796,K00108,2455438.9304823,120004.0,3431.72314453,"2796   K00108         n  10:15:32  3431  (10:15:20) B3 120k 1.3"", clear   ",B3,5863.0,110.0,1.412,0.15,0.09,5903.92558561,100.0,4.07818256474,0.1,0.140257061691,0.06,3.15315722206
j97.3187,K00975,2455440.7696004,251788.0,109.14599609,3187   K00975         n   6:23:59   108  ( 6:24:03) B3 252k    ,B3,6177.0,110.0,1.763,-0.2,0.09,6186.16502599,100.0,4.08339853719,0.1,-0.04732968532,0.06,7.30944068839
j98.97,K00157,2455455.80354883,11960.0,600.13037109,97     K00157         n   7:12:52   600  ( 7:12:56) C2  12k    ,C2,5754.0,110.0,1.02,0.05,0.09,5792.28273667,100.0,4.2988263224,0.1,0.073017450603,0.06,1.02395312326
j100.71,K00087,2455464.74982802,96620.0,1200.13439941,71     K00087         n   5:56:54  1200  ( 5:56:53) B3  97k    ,B3,5540.0,110.0,0.897,-0.37,0.09,5563.85816624,100.0,4.57102119572,0.1,-0.213319007414,0.06,2.73298161923e-07
j100.72,K00365,2455464.76525624,158328.0,1200.12402344,72     K00365         n   6:18:27  1200  ( 6:18:30) B3 158k    ,B3,5427.0,110.0,0.925,-0.18,0.09,5494.34823658,100.0,4.52578199323,0.1,-0.0990442827069,0.06,3.96903305955e-07
j100.73,K00075,2455464.7782639,200080.0,927.77642822,73     K00075         n   6:37:28   927  ( 6:37:27) B3 200k    ,B3,5865.0,110.0,1.933,-0.07,0.09,5869.15948183,100.0,3.81094080279,0.1,-0.0832128990851,0.06,5.00240941441
j102.105,K00174,2455471.79948952,8212.0,600.12756348,105    K00174         n   7:08:01   600  ( 7:08:05) B5   8k    ,B5,4691.0,110.0,0.736,-0.24,0.09,4690.48427794,100.0,4.38597500293,0.1,-0.246277566358,0.06,2.17731967077
j106.174,K00157,2455521.76732878,10004.0,757.1472168,174    K00157         n   6:24:49   757  ( 6:25:05) C2  10k    ,C2,5746.0,110.0,1.047,0.06,0.09,5779.99942781,100.0,4.31636233818,0.1,0.066472517538,0.06,2.51635968869
j106.478,K00005,2455522.75535765,150084.0,1612.83410645,"478    K00005         n   6:08:00  1612  ( 6:08:08) B3 150k 0.8"", airmass=1.9",B3,5775.0,110.0,2.04,0.14,0.09,5829.37212609,100.0,4.06835751593,0.1,0.127434976015,0.06,8.06823811837
j108.65,K01019,2455528.75063898,200004.0,2078.69604492,65     K01019         n   6:01:06  2078  ( 6:00:01) B1 200k 1mag clouds;midpts differ by 65s,B1,4917.0,110.0,3.716,0.21,0.09,4979.53606556,100.0,3.50943381106,0.1,0.146737746381,0.06,2.09909603073
