,id_starname,teff,teff_err,logg,logg_err,feh,feh_err,parallax,parallax_err,kmag,kmag_err,ra,dec,band,dust,cks_sprov
43,KIC2989404,5935.1,100,-99,-99,-0.158,0.06,0.0022231178686462037,3.138327726119213e-05,11.354,0.02,291.38229877579886,38.12745954865918,kmag,green19,cks1
44,KIC2990873,5565.9,100,-99,-99,0.01,0.06,0.0008887173123801275,0.00013592123672180975,12.445,0.026,291.69948409797826,38.14520653148128,kmag,green19,cks1
45,KIC3098810,6190.4,100,-99,-99,0.152,0.06,0.0014922400161836626,2.0748648762054666e-05,11.692,0.02,286.22322844997944,38.25816764276063,kmag,green19,cks1
46,KIC3102384,5677.6,100,-99,-99,0.28,0.06,0.004355703213552854,2.436720269105236e-05,9.968,0.018,287.47864743014696,38.2290751402896,kmag,green19,cks1
47,KIC3109550,5409.0,100,-99,-99,0.188,0.06,0.004424080168856068,2.54250835963436e-05,10.501,0.018,289.67172023244206,38.29779218566817,kmag,green19,cks1
48,KIC3112129,5999.7,100,-99,-99,-0.115,0.06,0.0012119756199204998,1.9811194966532133e-05,12.969,0.029,290.33718587692675,38.204973334696895,kmag,green19,cks1
49,KIC3114811,6512.7,100,-99,-99,-0.023,0.06,0.001114125020142679,2.1764491798425762e-05,11.64,0.02,291.0318604073705,38.21189399694544,kmag,green19,cks1
50,KIC3116412,5641.4,100,-99,-99,0.12,0.06,0.0009092668339170603,1.881155999654124e-05,12.299,0.026,291.4235820406574,38.21656027885446,kmag,green19,cks1
51,KIC3120904,6044.8,100,-99,-99,0.004,0.06,0.0010280336511670565,1.575612195010199e-05,11.635,0.021,292.4227920220441,38.26628240679509,kmag,green19,cks1
52,KIC3122872,6570.4,100,-99,-99,-0.162,0.06,0.0017410401551987884,2.8181739392270294e-05,10.82,0.018,292.8922091447252,38.270535027211615,kmag,green19,cks1
53,KIC3217264,5455.3,100,-99,-99,0.34700000000000003,0.06,0.0017754428789252552,1.7393438437967905e-05,12.184,0.025,285.8537013956351,38.38409161081209,kmag,green19,cks1
54,KIC3231341,6021.9,100,-99,-99,-0.04,0.06,0.0008891270371162075,2.3776142016934397e-05,13.372,0.037,290.41326209101305,38.34372832977103,kmag,green19,cks1
55,KIC3234843,5461.4,100,-99,-99,-0.062,0.06,0.000964639491319761,3.645182316275868e-05,14.056,0.067,291.4094614911635,38.34001072843873,kmag,green19,cks1
56,KIC3239945,4868.1,100,-99,-99,0.034,0.06,0.002948932930769175,1.675061858291069e-05,11.832,0.022,292.6585253447987,38.34555575638472,kmag,green19,cks1
57,KIC3241557,5659.7,100,-99,-99,-0.249,0.06,0.001492687815384121,1.4454585441002296e-05,12.22,0.022,293.07796076087385,38.35901607028267,kmag,green19,cks1
58,KIC3247268,5848.5,100,-99,-99,0.149,0.06,0.0010220689434724136,1.9857336098288127e-05,13.103,0.034,294.4335227683717,38.355472899434254,kmag,green19,cks1
59,KIC3248033,6348.1,100,-99,-99,0.044000000000000004,0.06,0.0021275787419778014,2.6361964455584762e-05,10.995,0.023,294.59963108584253,38.36683664997361,kmag,green19,cks1
60,KIC3323887,5787.8,100,-99,-99,0.08199999999999999,0.06,0.0016159385084258777,1.6955466073306992e-05,12.337,0.021,285.5739903944518,38.40081922200034,kmag,green19,cks1
61,KIC3328080,5321.1,100,-99,-99,-0.45,0.06,0.0027948116282853364,1.4380578733334138e-05,11.532,0.021,287.20580085250344,38.49819029226788,kmag,green19,cks1
62,KIC3336283,6547.0,100,-99,-99,0.087,0.06,0.0003715277737368164,2.0094341605268125e-05,12.593,0.023,289.82764416101594,38.442609744250674,kmag,green19,cks1
63,KIC3336765,5988.0,100,-99,-99,-0.273,0.06,0.0008571432277202932,2.0833450857078e-05,12.143,0.022,289.9558456150564,38.46370976247663,kmag,green19,cks1
64,KIC3338885,4801.4,100,-99,-99,0.322,0.06,0.0023711981152292243,1.9482692193044108e-05,12.19,0.021,290.54851004875763,38.495241500094146,kmag,green19,cks1
65,KIC3342467,5467.8,100,-99,-99,0.204,0.06,0.001322706318033173,2.1780185905270438e-05,12.977,0.032,291.52493490295615,38.45590874073021,kmag,green19,cks1
66,KIC3342794,5846.4,100,-99,-99,-0.12,0.06,0.001107786697103168,1.8851151001612462e-05,12.32,0.025,291.6071451226893,38.41031915667911,kmag,green19,cks1
67,KIC3342952,5602.3,100,-99,-99,0.11699999999999999,0.06,0.0043860707462672075,2.3231705337050358e-05,10.402,0.019,291.65035413046553,38.40951185726167,kmag,green19,cks1
68,KIC3342970,5910.7,100,-99,-99,0.218,0.06,0.0006021453668146547,2.921982007346756e-05,14.065,0.069,291.65353787482087,38.49465969174657,kmag,green19,cks1
69,KIC3348082,5684.4,100,-99,-99,-0.16,0.06,0.0007747575696437589,2.384077618114976e-05,13.456,0.039,292.922792604486,38.47721731627287,kmag,green19,cks1
70,KIC3348285,5878.7,100,-99,-99,0.205,0.06,0.0015460769356640718,1.6405235250709046e-05,12.305,0.027000000000000003,292.97776150556837,38.42076426183232,kmag,green19,cks1
