,gdir_avs,gdir_avs_err2,gdir_srad_err2,gdir_srad_err1,gdir_avs_err1,gdir_srad,giso_sage_err1,giso_srad_err1,giso_srad_err2,giso_smass,giso_srho,giso_smass_err2,giso_smass_err1,giso_srad,giso_sage_err2,giso_srho_err1,giso_srho_err2,giso_sage,giso2_sparallax,giso2_sparallax_err1,giso2_sparallax_err2,id_starname
893,0.0926080752646,-0.000109865234886,-0.0332059557564,0.0348751852838,0.000111132943397,0.891254972507,3.46742437235,0.00992945348585,-0.00831832085095,0.944532969201,1.30873781846,-0.0415423228972,0.0268876413378,0.898154042335,-2.06010300467,0.0513231369313,-0.0952420583224,3.85483306371,2.66813613061,0.238597596958,-0.648839556774,K03678
894,0.0486165264816,-1.62864720903e-05,-0.0439138558012,0.0463558245018,1.70547197572e-05,0.981742617211,2.15697324889,0.0238033159722,-0.0222460528464,1.05533441951,1.05651606428,-0.0364600395538,0.0403369588754,1.00192655066,-1.29275341262,0.0559402914603,-0.0837726177179,1.84514922634,0.92697230037,0.120394219502,-0.26334217241,K03680
895,0.129178800093,-0.000365902869039,-0.0427415830291,0.0445314344667,0.000372281626049,1.25956594192,1.08441866068,0.0168512251956,-0.0172092216377,1.18973089246,0.585418156054,-0.0402247592242,0.0437268122648,1.26594726078,-0.968716525086,0.030305629134,-0.0357902097362,2.44870030453,2.44342369458,0.32604016212,-1.00746153994,K03681
896,0.0866846000444,-3.55804708356e-05,-0.0530604817542,0.0551764130967,3.63247855236e-05,1.53699521185,0.717342066361,0.0244176842015,-0.0255420062072,1.23430809895,0.32985156694,-0.0438717426044,0.0402746958158,1.54799078683,-0.573156649178,0.0237833045434,-0.0194375849066,3.21986237802,2.24160850628,0.287951388772,-0.854910174582,K03683
897,0.094815250108,-3.72826701025e-05,-0.0481617978836,0.0502545148068,3.84020994596e-05,1.29201604665,1.67129658356,0.0245331014548,-0.0236543188995,1.07230175119,0.492127830743,-0.0484628363106,0.0478317970699,1.29466753055,-1.42083921037,0.0401463832599,-0.0388978612699,5.76181564615,1.16136956624,0.144466488772,-0.347636231616,K03689
898,0.0962942824191,-1.31564928954e-05,-0.295281219164,0.351870977333,1.32554964919e-05,3.06752618156,0.409926634772,0.304537783149,-0.245022176979,1.50410136273,0.0610094792441,-0.0837612244128,0.0932471024193,2.87529926403,-0.379491877281,0.0166737751143,-0.0134100216226,2.22378232613,0.998601756697,0.129909282554,-0.299775213272,K03770
899,0.0628874572903,-3.41179999171e-06,-0.0741134221607,0.0780179069923,3.26992862856e-06,1.87546934469,0.831633841074,0.0476707641618,-0.0433770671543,1.25777693599,0.189473513969,-0.0768676577668,0.0697987052567,1.87437591215,-0.712823411202,0.0175282897118,-0.0184552387461,3.39578569843,0.984144402189,0.125271678175,-0.301187377156,K03780
900,0.2456734796,-0.000186954073203,-0.034453006189,0.0360633332459,0.0001908522838,0.938015956241,3.00879625637,0.0122847722468,-0.0110110266027,0.987827703084,1.16846345053,-0.0469118209897,0.0356836747957,0.945047240137,-2.05735138734,0.0736550122709,-0.0852838988177,3.02730769764,1.50668679307,0.162363308917,-0.398151699351,K03787
901,0.0597823913203,-2.03015382283e-12,-0.067097902138,0.0732405239188,2.65154848309e-06,1.03433220739,3.25244190124,0.0479089334501,-0.0405856336084,1.04246424342,0.937174815985,-0.0466353635257,0.0457575411654,1.03361472489,-2.58997777883,0.126043890313,-0.135022602573,4.14123454114,0.607797428594,0.0712829996887,-0.167026909856,K03801
902,0.0766715009585,-3.21617911922e-05,-0.0548013871707,0.0573359032344,3.29957380395e-05,1.43784215642,1.26059421709,0.0251760984565,-0.0234067871657,0.916323584945,0.306639806004,-0.0279356883779,0.032688934925,1.43750741381,-1.37635082066,0.021920494674,-0.0191978053722,11.5730074584,1.86105603664,0.165852531365,-0.449730307035,K03811
903,0.159074278264,-5.13336528865e-05,-0.0328573158184,0.0344077162503,5.20879076328e-05,0.894088825651,2.67321126238,0.00923813956744,-0.00777571537709,0.975917759557,1.31006619957,-0.040877428924,0.0242305747154,0.905571347386,-1.57811291043,0.0566357344683,-0.0785471051642,2.04848359267,1.49920287967,0.160055187015,-0.393029629563,K03823
904,0.0782112918076,-0.000550074571027,-0.0284933503404,0.0300501802949,0.000554426834353,0.693128443016,4.47225561425,0.00516602421161,-0.00583857680464,0.766532529427,2.08456643023,-0.0255978214552,0.0132402383084,0.716978795824,-2.06152952397,0.0630070202598,-0.0954090518054,3.05002719277,4.29939590831,0.213555188312,-0.341761284,K03835
905,0.0765567721528,-0.000282132997519,-0.123602115107,0.130923018139,0.000285685426059,3.0416572582,3.47810794725,0.03917194716,-0.0398528808263,1.10676066634,0.0390230461384,-0.121386499839,0.134765093329,3.04324916751,-2.38466426961,0.00672076160311,-0.00484830129522,6.79497761689,13.5121981351,0.665361624977,-1.11955136521,K03853
906,0.151211104177,-0.000244736332062,-0.0283728557643,0.0299640123624,0.000246641718731,0.718258424139,4.45469060966,0.00514272771426,-0.00515426267062,0.794121289085,1.96164129651,-0.0258924855578,0.0168066308843,0.740046746442,-1.72416904236,0.0523387292886,-0.0942429555794,2.78267667454,4.06508088593,0.21118320424,-0.305521418405,K03864
907,0.0728360455428,-2.00555998924e-05,-0.0384034293954,0.0403490969754,2.08149310525e-05,0.911305212676,3.34505859998,0.0170449352204,-0.0155800487946,0.971128526654,1.24329700191,-0.0444045253146,0.0347361020146,0.921138487971,-2.18505416217,0.0819901801773,-0.102757773606,3.10261690972,1.06494188638,0.105963667668,-0.279651686713,K03867
908,0.0686015449806,-0.000152402109418,-0.031822995125,0.0333316942348,0.000154225245617,0.890617744326,2.53917811778,0.00871826419332,-0.00625389850396,0.985235540717,1.32685528708,-0.0359575229742,0.0156342108547,0.905431264799,-0.73471878627,0.0382318585372,-0.0736507028536,1.18422659147,2.58421937541,0.289223728321,-0.694752764346,K03876
909,0.156467146874,-0.000338252762898,-0.0390458976397,0.040771642999,0.000340866481539,1.20646310073,1.1835369678,0.010226224413,-0.00613667874725,1.17427426849,0.658492681341,-0.0457358366681,0.0509659768273,1.21483629946,-0.934640870009,0.0243166794245,-0.0428962207154,1.89955743121,4.10478522954,0.546184408193,-1.67136660285,K03880
